timestamp,elapsed_s,FSW_DB_VER,DAY,HOUR,MINUTE,SECOND,SC_ID,CMD_RCV_CNT,CMD_ACC_CNT,CMD_REJ_CNT,CMD_INC_CNT,PAYLOAD_STATUS,PLATFORM_PWR_STATUS,ADCS_PWR_STATUS,PAYLOAD_PWR_STATUS,SPR_PWR_STATUS,SOLAR_V,SOLAR_S,EXT_V,EXT_S,BATT_CHR_V,BATT_CHR_I,BATT_CHR_STATUS,SYS_V,SYS_I,SPR_V,SPR_I,PLAT_5V_V,PLAT_5V_I,ADCS_5V_V,ADCS_5V_I,PAYLOAD_5V_V,PAYLOAD_5V_I,OBC_PWR_V,OBC_PWR_I,ADCS_PROC_PWR_V,ADCS_PROC_PWR_I,ADCS_PER_PWR_V,ADCS_PER_PWR_I,COMMS_PWR_V,COMMS_PWR_I,TEMP_SOLAR,TEMP_EPS,TEMP_BATTERY,TEMP_BACKPLANE,TEMP_OBDH,TEMP_ADCS,TEMP_WHEEL,TEMP_COMMS,TEMP_PAYLOAD,TEMP_EPS_L,TEMP_OBDH_L,TEMP_ADCS_L,TEMP_WHEEL_L,TEMP_COMMS_L,TEMP_PAYLOAD_L,FREQ,RSSI,TX_POWER,FRAME_ERR,TEMP_THERM_EXP_L,THERMISTOR_ROD_1,THERMISTOR_ROD_2,THERMISTOR_ROD_3,THERMISTOR_ROD_4,THERMISTOR_ROD_5,THERMISTOR_ROD_6,THERMISTOR_ROD_7,THERMISTOR_ROD_8,THERMISTOR_ROD_9,THERMISTOR_ROD_10,THERMISTOR_ROD_11,THERMISTOR_ROD_12,THERMISTOR_ROD_13,THERMISTOR_ROD_14,THERMISTOR_ROD_15,THERMISTOR_ROD_16,THERMISTOR_BATH_1,THERMISTOR_BATH_2,THERMISTOR_BATH_3,THERMISTOR_EXP3,THERMISTOR_HEATER,THERMAL_EXP_SW_VERSION,OBC_SW_VERSION,PWR_SW_VERSION,COMMS_SW_VERSION,ADCS_SW_VERSION,ACTUATOR_SW_VERSION,PWR_SYS,PWR_PLAT_5V,PWR_OBC_PWR,PWR_COMMS_PWR,_has_stuck_thermistor,anomaly,anomaly_type
2026-02-03 11:25:39.424,44.521,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.305,217.0,0.0,0.0,4.986,104.0,0.106,0.0,0.686,0.0,4.956,198.0,0.0,0.0,0.0,0.0,4.98,58.0,22.00635,21.28856,21.3172,21.34584,25.03503,20.8876,20.82495,22.26232,21.20085,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1585.185,518.544,981.288,288.84000000000003,True,False,
2026-02-03 11:25:39.775,44.872,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.302,218.0,0.0,0.0,4.987,104.0,0.106,1.0,0.686,0.0,4.957,187.0,0.0,0.0,0.0,0.0,4.98,58.0,22.00098,21.27603,21.3172,21.34226,25.04756,20.89476,20.82137,22.27127,21.20443,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1591.836,518.648,926.959,288.84000000000003,True,False,
2026-02-03 11:25:40.224,45.321,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,220.0,0.0,0.0,4.986,105.0,0.106,1.0,0.686,0.0,4.957,187.0,0.0,0.0,0.0,0.0,4.98,58.0,22.00098,21.27245,21.32615,21.34226,25.03861,20.90013,20.82316,22.26948,21.20085,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.1,523.53,926.959,288.84000000000003,True,False,
2026-02-03 11:25:40.928,46.025,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.306,220.0,0.0,0.0,4.986,104.0,0.107,1.0,0.687,0.0,4.957,186.0,0.0,0.0,0.0,0.0,4.98,58.0,22.00456,21.27961,21.33152,21.34763,25.07083,20.89297,20.82495,22.26769,21.20085,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.32,518.544,922.002,288.84000000000003,True,False,
2026-02-03 11:25:41.279,46.376,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.301,218.0,0.0,0.0,4.986,104.0,0.106,1.0,0.687,0.0,4.957,187.0,0.0,0.0,0.0,0.0,4.978,58.0,21.99919,21.2814,21.33331,21.35479,25.10663,20.89297,20.82853,22.27485,21.20622,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1591.618,518.544,926.959,288.724,True,False,
2026-02-03 11:25:41.733,46.83,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.986,104.0,0.108,0.0,0.686,0.0,4.957,185.0,0.0,0.0,0.0,0.0,4.978,58.0,22.00993,21.28856,21.33331,21.33868,25.08336,20.90371,20.82316,22.27485,21.20085,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,518.544,917.045,288.724,True,False,
2026-02-03 11:25:42.439,47.536,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,220.0,0.0,0.0,4.987,104.0,0.107,1.0,0.687,0.0,4.957,186.0,0.0,0.0,0.0,0.0,4.978,58.0,22.00993,21.29214,21.32794,21.33868,25.12095,20.89834,20.816,22.2838,21.2098,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.1,518.648,922.002,288.724,True,False,
2026-02-03 11:25:42.789,47.886,5.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.987,104.0,0.107,0.0,0.686,0.0,4.957,197.0,0.0,0.0,0.0,0.0,4.978,58.0,22.01351,21.28856,21.33689,21.35658,25.12274,20.89834,20.83032,22.28201,21.20801,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,518.648,976.529,288.724,True,False,
2026-02-03 11:25:43.245,48.342,5.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.306,220.0,0.0,0.0,4.987,105.0,0.106,1.0,0.686,0.0,4.958,196.0,0.0,0.0,0.0,0.0,4.98,60.0,22.00635,21.29035,21.33152,21.35121,25.14064,20.89655,20.83032,22.28917,21.20264,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.32,523.635,971.768,298.8,True,False,
2026-02-03 11:25:43.945,49.042,5.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.305,222.0,0.0,0.0,4.987,105.0,0.106,1.0,0.687,0.0,4.958,197.0,0.0,0.0,0.0,0.0,4.98,60.0,22.00993,21.29393,21.34047,21.35121,25.14243,20.90013,20.82853,22.28917,21.20264,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1621.71,523.635,976.726,298.8,True,False,
2026-02-03 11:25:44.295,49.392,5.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.302,218.0,0.0,0.0,4.986,104.0,0.106,1.0,0.687,1.0,4.957,198.0,0.0,0.0,0.0,0.0,4.98,60.0,22.01172,21.29393,21.33868,21.34942,25.17465,20.90013,20.82316,22.29454,21.21517,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1591.836,518.544,981.486,298.8,True,False,
2026-02-03 11:25:44.746,49.843,5.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,220.0,0.0,0.0,4.987,104.0,0.107,1.0,0.687,0.0,4.956,197.0,0.0,0.0,0.0,0.0,4.98,60.0,22.0153,21.29393,21.33868,21.353,25.18181,20.88581,20.82316,22.31602,21.21338,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.1,518.648,976.332,298.8,True,False,
2026-02-03 11:25:45.448,50.545,5.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.302,218.0,0.0,0.0,4.986,104.0,0.107,1.0,0.686,0.0,4.957,187.0,0.0,0.0,0.0,0.0,4.981,60.0,22.01351,21.29572,21.34584,21.35121,25.2015,20.89476,20.82674,22.30886,21.21696,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1591.836,518.544,926.959,298.86,True,False,
2026-02-03 11:25:45.797,50.894,5.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.303,220.0,0.0,0.0,4.986,104.0,0.107,1.0,0.686,0.0,4.956,198.0,0.0,0.0,0.0,0.0,4.981,60.0,22.00456,21.30288,21.34584,21.35658,25.21582,20.89834,20.83211,22.31244,21.20264,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1606.66,518.544,981.288,298.86,True,False,
2026-02-03 11:25:46.248,51.345,5.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.986,104.0,0.106,0.0,0.686,0.0,4.956,201.0,0.0,0.0,0.0,0.0,4.981,60.0,22.00993,21.2993,21.34405,21.34226,25.24088,20.90729,20.83032,22.31781,21.21875,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,518.544,996.156,298.86,True,False,
2026-02-03 11:25:46.701,51.798,5.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.302,223.0,0.0,0.0,4.986,105.0,0.106,0.0,0.686,0.0,4.956,200.0,0.0,0.0,0.0,0.0,4.981,60.0,22.00814,21.30825,21.34942,21.36374,25.23193,20.90013,20.82316,22.32855,21.21875,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1628.346,523.53,991.2,298.86,True,False,
2026-02-03 11:25:47.252,52.349,5.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,218.0,0.0,0.0,4.987,105.0,0.106,1.0,0.686,0.0,4.955,182.0,0.0,0.0,0.0,0.0,4.981,39.0,22.00635,21.30825,21.34763,21.34942,25.2552,20.90192,20.83032,22.32676,21.21696,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.49,523.635,901.81,194.259,True,False,
2026-02-03 11:25:47.704,52.801,5.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.303,221.0,0.0,0.0,4.986,104.0,0.106,0.0,0.687,0.0,4.955,202.0,0.0,0.0,0.0,0.0,4.981,39.0,22.00098,21.30288,21.35479,21.34584,25.2731,20.89476,20.82853,22.3196,21.21696,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1613.963,518.544,1000.91,194.259,True,False,
2026-02-03 11:25:48.256,53.353,5.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.987,105.0,0.107,1.0,0.686,0.0,4.956,183.0,0.0,0.0,0.0,0.0,4.981,39.0,22.00456,21.3172,21.353,21.36016,25.291,20.89834,20.8339,22.32855,21.22054,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,523.635,906.948,194.259,True,False,
2026-02-03 11:25:48.703,53.8,5.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.987,105.0,0.106,0.0,0.687,0.0,4.956,202.0,0.0,0.0,0.0,0.0,4.981,39.0,22.00814,21.31004,21.36553,21.34226,25.3089,20.91445,20.83748,22.33392,21.22054,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,523.635,1001.112,194.259,True,False,
2026-02-03 11:25:49.254,54.351,5.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.306,221.0,0.0,0.0,4.987,102.0,0.107,2.0,0.687,0.0,4.956,185.0,0.0,0.0,0.0,0.0,4.98,63.0,22.01172,21.3172,21.35658,21.36195,25.31248,20.89834,20.83211,22.33392,21.22233,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.626,508.674,916.86,313.74,True,False,
2026-02-03 11:25:49.708,54.805,5.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,218.0,0.0,0.0,4.986,105.0,0.107,0.0,0.687,0.0,4.956,201.0,0.0,0.0,0.0,0.0,4.98,63.0,22.00993,21.32078,21.36374,21.36553,25.31964,20.90192,20.83032,22.3554,21.22591,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.49,523.53,996.156,313.74,True,False,
2026-02-03 11:25:50.262,55.359,5.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,220.0,0.0,0.0,4.987,104.0,0.106,1.0,0.686,0.0,4.956,186.0,0.0,0.0,0.0,0.0,4.98,63.0,22.00993,21.32257,21.36016,21.35658,25.34649,20.90729,20.83032,22.35003,21.22591,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.1,518.648,921.816,313.74,True,False,
2026-02-03 11:25:50.713,55.81,5.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.303,218.0,0.0,0.0,4.986,105.0,0.108,1.0,0.686,0.0,4.956,202.0,0.0,0.0,0.0,0.0,4.98,63.0,22.00456,21.32436,21.36732,21.36374,25.34828,20.89834,20.83569,22.34645,21.21517,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.054,523.53,1001.112,313.74,True,False,
2026-02-03 11:25:51.418,56.515,5.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.306,221.0,0.0,0.0,4.987,104.0,0.106,0.0,0.687,0.0,4.957,185.0,0.0,0.0,0.0,0.0,4.981,58.0,22.00993,21.32973,21.36016,21.35658,25.3626,20.90908,20.8339,22.36256,21.2277,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.626,518.648,917.045,288.89799999999997,True,False,
2026-02-03 11:25:51.767,56.864,5.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,220.0,0.0,0.0,4.986,105.0,0.108,0.0,0.687,0.0,4.955,200.0,0.0,0.0,0.0,0.0,4.981,58.0,22.0153,21.31541,21.36911,21.37627,25.37871,20.91445,20.8339,22.36614,21.22591,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.1,523.53,991.0,288.89799999999997,True,False,
2026-02-03 11:25:52.220,57.317,5.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.303,221.0,0.0,0.0,4.986,105.0,0.107,0.0,0.686,0.0,4.956,190.0,0.0,0.0,0.0,0.0,4.981,58.0,22.02067,21.32794,21.36732,21.353,25.39303,20.90013,20.83748,22.36614,21.22949,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1613.963,523.53,941.64,288.89799999999997,True,False,
2026-02-03 11:25:52.921,58.018,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.986,104.0,0.106,0.0,0.686,0.0,4.956,202.0,0.0,0.0,0.0,0.0,4.981,58.0,22.01172,21.33152,21.3709,21.36016,25.42167,20.90371,20.8339,22.36972,21.24023,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,518.544,1001.112,288.89799999999997,True,False,
2026-02-03 11:25:53.272,58.369,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.303,222.0,0.0,0.0,4.986,107.0,0.107,1.0,0.687,0.0,4.956,188.0,0.0,0.0,0.0,0.0,4.98,58.0,22.01351,21.33331,21.37448,21.36553,25.42704,20.90192,20.83211,22.37688,21.23128,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1621.266,533.502,931.728,288.84000000000003,True,False,
2026-02-03 11:25:53.723,58.82,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.303,223.0,0.0,0.0,4.986,107.0,0.106,0.0,0.686,0.0,4.956,202.0,0.0,0.0,0.0,0.0,4.98,58.0,22.01172,21.33331,21.37985,21.35479,25.4342,20.91266,20.83927,22.37151,21.23665,21.5,23.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1628.569,533.502,1001.112,288.84000000000003,True,False,
